crate,slot,channel,cable,pmt,pc,qccc,bundle,hv,type,x,y,z,panel
16,11,11,EBIZ,PGIW,JFLC,QE21,GAFO,1759,0x07,729.161,-411.001,76.755,H169-09
16,11,12,EBIY,PGGS,JFLB,QE20,GAFO,1748,0x07,738.28,-398.449,51.623,H169-08
16,11,13,EBFH,PNCC,JFLA,QE19,GAEZ,1779,0x00,674.279,-494.843,-79.966,H162-07
16,11,14,EBFG,PMGC,JFKZ,QE18,GAEZ,1776,0x00,684.784,-485.597,-53.983,H162-06
16,11,15,EBFF,PNEX,JFKY,QE17,GAEZ,1778,0x00,671.209,-489.927,-130.788,H162-05
16,11,16,EBFE,PMBL,JHYL,QE16,GAEZ,1776,0x00,681.715,-480.679,-104.78,H162-04
16,11,17,EBFD,PNDG,JHYK,QE15,GAEZ,1773,0x00,692.22,-471.433,-78.797,H162-03
16,11,18,EBFC,PNEE,JHYJ,QE14,GAEZ,1771,0x00,689.172,-466.531,-129.618,H162-02
16,11,19,EBFB,PNDD,JHYI,QE13,GAEZ,1777,0x00,699.678,-457.283,-103.61,H162-01
16,11,20,EBGX,PGZR,JHYH,QE12,GAFF,1765,0x02,597.953,-591.594,-26.515,H165-07
16,11,21,EBGW,PHPM,JHYG,QE11,GAFF,1765,0x02,635.839,-544.434,-75.948,H165-06
16,11,22,EBGV,PIJG,JHYF,QE10,GAFF,1773,0x02,626.718,-556.987,-50.841,H165-05
16,11,23,EBGU,PHIC,JHYE,QE09,GAFF,1763,0x02,617.598,-569.538,-25.71,H165-04
16,11,24,EBGT,PIQE,JGVN,QE08,GAFF,1767,0x02,646.371,-534.967,-50.034,H165-03
16,11,25,EBGS,PIBJ,JGVM,QE07,GAFF,1770,0x02,637.251,-547.518,-24.902,H165-02
16,11,26,EBGR,PGRO,JGVL,QE06,GAFF,1768,0x02,656.882,-525.485,-24.12,H165-01
16,11,27,EBGQ,PLSV,JGVK,QE05,GAFE,1716,0x00,575.015,-614.733,-29.055,H164-14
16,11,28,EBGP,PMMO,JGVJ,QE04,GAFE,1773,0x00,584.135,-602.182,-54.187,H164-13
16,11,29,EBGO,PGLP,JGVI,QE03,GAFE,1775,0x00,593.256,-589.629,-79.293,H164-12
16,11,30,EBGN,PGRQ,JGVH,QE02,GAFE,1779,0x00,602.39,-577.056,-104.427,H164-11
16,11,31,EBGM,PHEY,JGVG,QE01,GAFE,1778,0x00,611.51,-564.503,-129.533,H164-10
16,12,0,EBGL,PMMD,JKSD,QD32,GAFE,1774,0x00,562.909,-622.705,-54.797,H164-09
16,12,1,EBGK,PHAM,JKSC,QD31,GAFE,1768,0x00,572.029,-610.154,-79.929,H164-08
16,12,2,EBGJ,PMOH,JKSB,QD30,GAFD,1778,0x00,581.163,-597.579,-105.037,H164-07
16,12,3,EBGI,PMDR,JKSA,QD29,GAFD,1776,0x00,590.283,-585.028,-130.169,H164-06
16,12,4,EBGH,PMSN,JKRZ,QD28,GAFD,1776,0x00,550.803,-630.677,-80.54,H164-05
16,12,5,EBGG,PLXV,JKRY,QD27,GAFD,1767,0x00,559.937,-618.102,-105.648,H164-04
16,12,6,EBGF,PLMU,JKRX,QD26,GAFD,1779,0x00,569.057,-605.551,-130.78,H164-03
16,12,7,EBGE,PMBB,JKRW,QD25,GAFD,1778,0x00,538.732,-638.64,-106.258,H164-02
16,12,8,EBGD,PMDF,JKNV,QD24,GAFD,1776,0x00,547.852,-626.088,-131.39,H164-01
16,12,9,ENRU,PMIE,JKNU,QD23,GCEI,1760,0x00,528.371,-626.732,-156.149,H067-19
16,12,10,ENRT,PNDF,JKNT,QD22,GCEI,1759,0x00,513.586,-631.534,-181.271,H067-18
16,12,11,ENRS,PNFY,JKNS,QD21,GCEI,1750,0x00,498.828,-636.315,-206.388,H067-17
16,12,12,ENRR,PFMZ,JKNR,QD20,GCEI,1753,0x00,519.236,-639.279,-131.037,H067-16
16,12,13,ENRQ,PNQT,JKNQ,QD19,GCEI,1763,0x00,504.466,-644.102,-156.154,H067-15
16,12,14,ENRP,PNDK,JKNP,QD18,GCEH,1762,0x00,489.708,-648.882,-181.271,H067-14
16,12,15,ENRO,PFOP,JKNO,QD17,GCEH,1763,0x00,474.923,-653.685,-206.394,H067-13
16,12,16,ENRN,PNGS,JKPB,QD16,GCEH,1763,0x00,510.116,-651.846,-105.921,H067-12
16,12,17,ENRM,PNVG,JKPA,QD15,GCEH,1756,0x00,495.331,-656.649,-131.043,H067-11
16,12,18,ENRL,PNJT,JKOZ,QD14,GCEH,1752,0x00,480.588,-661.45,-156.154,H067-10
16,12,19,ENRK,PNPB,JKOY,QD13,GCEH,1750,0x00,465.812,-666.24,-181.257,H067-09
16,12,20,ENRJ,PNSM,JKOX,QD12,GCEH,1750,0x00,451.045,-671.033,-206.394,H067-08
16,12,21,ENRI,PNKK,JKOW,QD11,GCEG,1768,0x00,486.22,-669.204,-105.906,H067-07
16,12,22,ENRH,PNQO,JKOV,QD10,GCEG,1767,0x00,471.453,-673.997,-131.043,H067-06
16,12,23,ENRG,PNPR,JKOU,QD09,GCEG,1752,0x00,456.692,-678.807,-156.14,H067-05
16,12,24,ENRF,PNDH,JKRN,QD08,GCEG,1767,0x00,441.925,-683.6,-181.277,H067-04
16,12,25,ENRE,PMSV,JKRM,QD07,GCEG,1765,0x00,462.333,-686.564,-105.926,H067-03
16,12,26,ENRD,PNUA,JKRL,QD06,GCEG,1765,0x00,447.557,-691.354,-131.029,H067-02
16,12,27,ENRC,PNMX,JKRK,QD05,GCEG,1768,0x00,432.805,-696.167,-156.16,H067-01
16,12,28,EAIT,PLYF,JKRJ,QD04,GABJ,1747,0x00,446.061,-714.422,-3.642,H116-14
16,12,29,EAIS,PLWO,JKRI,QD03,GABJ,1752,0x00,469.957,-697.065,-3.657,H116-13
16,12,30,EAIR,PGTL,JKRH,QD02,GABJ,1747,0x00,493.835,-679.717,-3.656,H116-12
16,12,31,EAIQ,PGMY,JKRG,QD01,GABJ,1763,0x00,517.74,-662.347,-3.651,H116-11
16,13,0,EAIP,PEPZ,JKQH,QC32,GABJ,1763,0x00,541.618,-644.999,-3.651,H116-10
16,13,1,EAIO,PGZT,JKQG,QC31,GABJ,1747,0x00,457.633,-705.229,-29.222,H116-09
16,13,2,EAIN,PERE,JKQF,QC30,GABJ,1763,0x00,481.53,-687.872,-29.237,H116-08
16,13,3,EAIM,PMBK,JKQE,QC29,GABI,1758,0x00,505.416,-670.511,-29.217,H116-07
16,13,4,EAIL,PLQS,JKQD,QC28,GABI,1760,0x00,529.313,-653.154,-29.231,H116-06
16,13,5,EAIK,PMGJ,JKQC,QC27,GABI,1761,0x00,469.206,-696.035,-54.802,H116-05
16,13,6,EAIJ,PMIM,JKQB,QC26,GABI,1748,0x00,493.093,-678.675,-54.782,H116-04
16,13,7,EAII,PMBQ,JKQA,QC25,GABI,1747,0x00,516.989,-661.318,-54.797,H116-03
16,13,8,EAIH,PMIF,JHHF,QC24,GABI,1762,0x00,480.783,-686.859,-80.342,H116-02
16,13,9,EAIG,PMCD,JHHE,QC23,GABI,1761,0x00,504.68,-669.502,-80.357,H116-01
16,13,10,EAJA,PHSG,JHHD,QC22,GABK,1764,0x07,457.918,-705.616,25.51,H117-07
16,13,11,EAIZ,PIIE,JHHC,QC21,GABK,1763,0x07,516.715,-660.96,51.04,H117-06
16,13,12,EAIY,PHIO,JHHB,QC20,GABK,1763,0x07,492.837,-678.308,51.04,H117-05
16,13,13,EAIX,PHWQ,JHHA,QC19,GABK,1765,0x07,468.941,-695.665,51.055,H117-04
16,13,14,EAIW,PHQX,JHGZ,QC18,GABK,1767,0x07,503.866,-668.39,76.571,H117-03
16,13,15,EAIV,PGNL,JHGY,QC17,GABK,1768,0x07,479.969,-685.747,76.585,H117-02
16,13,16,EAIU,PHSN,JHAL,QC16,GABK,1763,0x07,491.002,-675.799,102.095,H117-01
16,13,17,EAIF,PFKS,JHAK,QC15,GABH,1751,0x07,471.801,-686.017,127.25,H115-14
16,13,18,EAIE,PFKF,JHAJ,QC14,GABH,1750,0x07,460.523,-695.932,101.802,H115-13
16,13,19,EAID,PDXX,JHAI,QC13,GABH,1751,0x07,449.288,-705.845,76.365,H115-12
16,13,20,EAIC,PEZL,JHAH,QC12,GABH,1749,0x07,438.02,-715.748,50.938,H115-11
16,13,21,EAIB,PEYK,JHAG,QC11,GABH,1750,0x07,426.757,-725.683,25.496,H115-10
16,13,22,EAIA,PESW,JHAF,QC10,GABH,1751,0x07,446.597,-701.432,127.246,H115-09
16,13,23,EAHZ,PEOF,JHAE,QC09,GABH,1758,0x07,435.329,-711.334,101.818,H115-08
16,13,24,EAHY,PEHX,JHZR,QC08,GABG,1751,0x07,424.093,-721.247,76.381,H115-07
16,13,25,EAHX,PEIP,JHZQ,QC07,GABG,1754,0x07,412.84,-731.169,50.959,H115-06
16,13,26,EAHW,PFIQ,JHZP,QC06,GABG,1750,0x07,421.402,-716.833,127.262,H115-05
16,13,27,EAHV,PDSQ,JHZO,QC05,GABG,1751,0x07,410.148,-726.756,101.84,H115-04
16,13,28,EAHU,PFHE,JHZN,QC04,GABG,1758,0x07,398.913,-736.669,76.403,H115-03
16,13,29,EAHT,PEBU,JHZM,QC03,GABG,1751,0x07,396.222,-732.255,127.283,H115-02
16,13,30,EAHS,PEYQ,JHZL,QC02,GABG,1757,0x07,384.987,-742.168,101.847,H115-01
16,13,31,EBLA,PGQG,JHZK,QC01,GAFW,1758,0x07,701.142,-370.842,281.26,H173-10
16,14,0,EBKZ,PHYC,JIAH,QB32,GAFW,1753,0x07,701.142,-386.359,256.154,H173-09
16,14,1,EBKY,PHRR,JIAG,QB31,GAFW,1759,0x07,701.132,-401.895,231.036,H173-08
16,14,2,EALJ,PGSR,JIAF,QB30,GABV,1754,0x07,558.596,-491.675,392.972,H122-07
16,14,3,EALI,PGGJ,JIAE,QB29,GABV,1761,0x07,613.503,-453.933,352.16,H122-06
16,14,4,EALH,PGKD,JIAD,QB28,GABV,1753,0x07,594.59,-460.821,373.765,H122-05
16,14,5,EALG,PGGH,JIAC,QB27,GABV,1755,0x07,575.678,-467.709,395.371,H122-04
16,14,6,EALF,PFWQ,JIAB,QB26,GABV,1747,0x07,611.659,-436.859,376.185,H122-03
16,14,7,EALE,PGLW,JIAA,QB25,GABV,1749,0x07,592.746,-443.747,397.791,H122-02
16,14,8,EALD,PGLQ,JGXZ,QB24,GABV,1761,0x07,609.811,-419.766,400.181,H122-01
16,14,9,EALC,PGPJ,JGXY,QB23,GABU,1773,0x07,558.592,-571.356,264.054,H121-10
16,14,10,EALB,PGLH,JGXX,QB22,GABU,1766,0x07,577.526,-548.982,267.531,H121-09
16,14,11,EALA,PGDQ,JGXW,QB21,GABU,1729,0x07,596.438,-526.577,271.032,H121-08
16,14,12,EAMH,PMXX,JGXV,QB20,GABZ,1757,0x07,598.351,-496.926,324.469,H123-21
16,14,13,EAMG,PMII,JGXU,QB19,GABZ,1744,0x07,598.34,-512.462,299.351,H123-20
16,14,14,EAMF,PMVU,JGXT,QB18,GABZ,1734,0x07,578.957,-503.365,345.804,H123-19
16,14,15,EAME,PMVT,JGXS,QB17,GABZ,1741,0x07,578.972,-518.877,320.677,H123-18
16,14,16,EAMD,PNEU,JHVJ,QB16,GABZ,1738,0x07,578.961,-534.413,295.559,H123-17
16,14,17,EAMC,PMWV,JHVI,QB15,GABZ,1766,0x07,559.589,-509.779,367.13,H123-16
16,14,18,EAMB,PMVY,JHVH,QB14,GABZ,1768,0x07,559.578,-525.316,342.012,H123-15
16,14,19,EAMA,PMXB,JHVG,QB13,GABY,1751,0x07,559.593,-540.828,316.885,H123-14
16,14,20,EALZ,PNDX,JHVF,QB12,GABY,1727,0x07,559.582,-556.365,291.767,H123-13
16,14,21,EALY,PMRX,JHVE,QB11,GABY,1731,0x07,540.195,-516.218,388.465,H123-12
16,14,22,EALX,PMXF,JHVD,QB10,GABY,1750,0x07,540.209,-531.73,363.338,H123-11
16,14,23,EALW,PMLN,JHVC,QB09,GABY,1746,0x07,540.199,-547.267,338.22,H123-10
16,14,24,EALV,PMRV,JFLV,QB08,GABY,1734,0x07,540.199,-562.784,313.114,H123-09
16,14,25,EALU,PMPC,JFLU,QB07,GABY,1747,0x07,540.203,-578.316,287.975,H123-08
16,14,26,EALT,PMVK,JFLT,QB06,GABX,1757,0x07,520.816,-538.169,384.673,H123-07
16,14,27,EALS,PNEM,JFLS,QB05,GABX,1763,0x07,520.83,-553.682,359.546,H123-06
16,14,28,EALR,PMLR,JFLR,QB04,GABX,1716,0x07,520.82,-569.218,334.428,H123-05
16,14,29,EALQ,PMUF,JFLQ,QB03,GABX,1721,0x07,520.82,-584.735,309.322,H123-04
16,14,30,EALP,PMEM,JFLP,QB02,GABX,1762,0x07,501.437,-560.121,380.881,H123-03
16,14,31,EALO,PLPZ,JFLO,QB01,GABX,1754,0x07,501.451,-575.633,355.754,H123-02
16,15,0,EALN,PMVQ,JFRR,QA32,GABX,1749,0x07,501.441,-591.169,330.636,H123-01
16,15,1,EAJX,PGYE,JFRQ,QA31,GABP,1756,0x07,510.306,-648.75,164.088,H119-10
16,15,2,EAJW,PGHF,JFRP,QA30,GABP,1756,0x07,518.109,-634.384,188.678,H119-09
16,15,3,EAJV,PNCX,JFRO,QA29,GABP,1764,0x07,525.913,-620.018,213.267,H119-08
16,15,4,EAKS,PFXZ,JFRN,QA28,GABS,1645,0x07,494.455,-655.447,190.115,H120-21
16,15,5,EAKR,PFXP,JFRM,QA27,GABS,1703,0x07,470.559,-672.804,190.129,H120-20
16,15,6,EAKQ,PFUY,JFRL,QA26,GABS,1715,0x07,501.861,-640.523,214.511,H120-19
16,15,7,EAKP,PFYY,JFRK,QA25,GABS,1683,0x07,477.974,-657.883,214.491,H120-18
16,15,8,EAKO,PFTY,JGRF,QA24,GABS,1736,0x07,454.078,-675.241,214.505,H120-17
16,15,9,EAKN,PFVJ,JGRE,QA23,GABS,1727,0x07,509.276,-625.602,238.873,H120-16
16,15,10,EAKM,PFVB,JGRD,QA22,GABS,1718,0x07,485.379,-642.96,238.887,H120-15
16,15,11,EAKL,PFVV,JGRC,QA21,GABR,1726,0x07,461.493,-660.32,238.867,H120-14
16,15,12,EAKK,PFNU,JGRB,QA20,GABR,1697,0x07,437.596,-677.677,238.881,H120-13
16,15,13,EAKJ,PFSZ,JGRA,QA19,GABR,1714,0x07,516.681,-610.679,263.269,H120-12
16,15,14,EAKI,PFUS,JGQZ,QA18,GABR,1728,0x07,492.794,-628.039,263.249,H120-11
16,15,15,EAKH,PEZK,JGQY,QA17,GABR,1706,0x07,468.898,-645.396,263.263,H120-10
16,15,16,EAKG,PFAJ,JHZB,QA16,GABR,1665,0x07,445.021,-662.744,263.263,H120-09
16,15,17,EAKF,PFIV,JHZA,QA15,GABR,1660,0x07,421.115,-680.114,263.257,H120-08
16,15,18,EAKE,PFUZ,JHYZ,QA14,GABQ,1740,0x07,500.2,-613.116,287.645,H120-07
16,15,19,EAKD,PFXL,JHYY,QA13,GABQ,1684,0x07,476.313,-630.476,287.625,H120-06
16,15,20,EAKC,PFOS,JHYX,QA12,GABQ,1680,0x07,452.417,-647.833,287.639,H120-05
16,15,21,EAKB,PFMW,JHYW,QA11,GABQ,1676,0x07,428.539,-665.181,287.639,H120-04
16,15,22,EAKA,PFYH,JHYV,QA10,GABQ,1662,0x07,483.718,-615.552,312.021,H120-03
16,15,23,EAJZ,PFZA,JHYU,QA09,GABQ,1714,0x07,459.831,-632.913,312.001,H120-02
16,15,24,EAJY,PFNP,JGQX,QA08,GABQ,1666,0x07,435.935,-650.27,312.015,H120-01
16,15,25,EAJK,PGMJ,JGQW,QA07,GABM,1771,0x07,459.299,-685.808,164.088,H118-07
16,15,26,EAJJ,PGPO,JGQV,QA06,GABM,1772,0x07,401.848,-706.957,212.619,H118-06
16,15,27,EAJI,PGFO,JGQU,QA05,GABM,1765,0x07,417.922,-703.975,188.03,H118-05
16,15,28,EAJH,PGPE,JGQT,QA04,GABM,1766,0x07,433.996,-700.993,163.44,H118-04
16,15,29,EAJG,PGVI,JGQS,QA03,GABM,1769,0x07,392.624,-719.193,187.367,H118-03
16,15,30,EAJF,PGNR,JGQR,QA02,GABM,1732,0x07,408.698,-716.211,162.778,H118-02
16,15,31,EAJE,PGYD,JGQQ,QA01,GABM,1763,0x07,383.394,-731.396,162.13,H118-01
17,0,0,EDMO,PPKF,JLXN,RO32,GAOL,1709,0x00,609.028,-54.766,-576.933,H279-13
17,0,1,EDMN,POYJ,JLXM,RO31,GAOL,1684,0x00,589.172,-46.55,-597.175,H279-12
17,0,2,EDMM,PJTF,JLXL,RO30,GAOL,1711,0x00,569.291,-38.357,-617.404,H279-11
17,0,3,EDML,PPKP,JLXK,RO29,GAOL,1710,0x00,549.415,-30.161,-637.668,H279-10
17,0,4,EDMK,,JLXJ,RO28,GAOL,0,0x00,612.583,-83.352,-570.473,H279-09
17,0,5,EDMJ,,JLXI,RO27,GAOL,0,0x00,592.702,-75.159,-590.702,H279-08
17,0,6,EDMI,PPIM,JLXH,RO26,GAOK,1708,0x00,572.846,-66.943,-610.944,H279-07
17,0,7,EDMH,PPAC,JLXG,RO25,GAOK,1671,0x00,552.985,-58.753,-631.188,H279-06
17,0,8,EDMG,,JLWP,RO24,GAOK,0,0x00,596.257,-103.746,-584.242,H279-05
17,0,9,EDMF,,JLWO,RO23,GAOK,0,0x00,576.396,-95.555,-604.486,H279-04
17,0,10,EDME,PPHT,JLWN,RO22,GAOK,1696,0x00,556.54,-87.339,-624.728,H279-03
17,0,11,EDMD,PODX,JLWM,RO21,GAOK,1675,0x00,579.951,-124.142,-598.026,H279-02
17,0,12,EDMC,PKFL,JLWL,RO20,GAOK,1701,0x00,560.095,-115.926,-618.268,H279-01
17,0,13,EDKP,POMP,JLWK,RO19,GAOD,1673,0x00,409.805,-111.516,-727.346,H275-14
17,0,14,EDKO,PJON,JLWJ,RO18,GAOD,1704,0x00,403.982,-83.025,-732.579,H275-13
17,0,15,EDKN,PJQG,JLWI,RO17,GAOD,1685,0x00,398.198,-54.553,-737.815,H275-12
17,0,16,EDKM,POMI,JNFR,RO16,GAOD,1707,0x00,392.381,-26.085,-743.04,H275-11
17,0,17,EDKL,POJO,JNFQ,RO15,GAOD,1678,0x00,386.57,2.402,-748.295,H275-10
17,0,18,EDKK,POQS,JNFP,RO14,GAOD,1705,0x00,384.698,-103.787,-740.866,H275-09
17,0,19,EDKJ,POXL,JNFO,RO13,GAOD,1680,0x00,378.881,-75.318,-746.09,H275-08
17,0,20,EDKI,POHQ,JNFN,RO12,GAOC,1709,0x00,373.097,-46.847,-751.326,H275-07
17,0,21,EDKH,PNAM,JNFM,RO11,GAOC,1695,0x00,367.292,-18.383,-756.573,H275-06
17,0,22,EDKG,PNPA,JNFL,RO10,GAOC,1681,0x00,359.597,-96.08,-754.377,H275-05
17,0,23,EDKF,PKEI,JNFK,RO09,GAOC,1677,0x00,353.792,-67.617,-759.623,H275-04
17,0,24,EDKE,POVZ,JMBF,RO08,GAOC,1700,0x00,348.008,-39.146,-764.859,H275-03
17,0,25,EDKD,PNSP,JMBE,RO07,GAOC,1697,0x00,334.508,-88.379,-767.909,H275-02
17,0,26,EDKC,PONR,JMBD,RO06,GAOC,1701,0x00,328.724,-59.908,-773.145,H275-01
17,0,27,EDKB,PKCE,JMBC,RO05,GAOB,1705,0x00,518.098,-40.327,-662.824,H274-14
17,0,28,EDKA,POGC,JMBB,RO04,GAOB,1699,0x00,499.725,-60.95,-673.286,H274-13
17,0,29,EDJZ,PKOU,JMBA,RO03,GAOB,1701,0x00,481.385,-81.569,-683.76,H274-12
17,0,30,EDJY,PLCC,JMAZ,RO02,GAOB,1710,0x00,463.017,-102.215,-694.213,H274-11
17,0,31,EDJX,PKNF,JMAY,RO01,GAOB,1693,0x00,444.656,-122.843,-704.697,H274-10
17,1,0,EDJW,POAQ,JMBN,RN32,GAOB,1702,0x00,522.262,-68.716,-655.871,H274-09
17,1,1,EDJV,PNVO,JMBM,RN31,GAOB,1702,0x00,503.915,-89.353,-666.314,H274-08
17,1,2,EDJU,POBH,JMBL,RN30,GAOA,1687,0x00,485.554,-109.981,-676.798,H274-07
17,1,3,EDJT,PKNG,JMBK,RN29,GAOA,1708,0x00,467.203,-130.594,-687.25,H274-06
17,1,4,EDJS,PKCJ,JMBJ,RN28,GAOA,1691,0x00,526.453,-97.119,-648.899,H274-05
17,1,5,EDJR,PKDH,JMBI,RN27,GAOA,1697,0x00,508.079,-117.741,-659.361,H274-04
17,1,6,EDJQ,PKFT,JMBH,RN26,GAOA,1685,0x00,489.727,-138.355,-669.813,H274-03
17,1,7,EDJP,PKQX,JMBG,RN25,GAOA,1703,0x00,530.638,-125.498,-641.936,H274-02
17,1,8,EDJO,PLID,JMCD,RN24,GAOA,1693,0x00,512.265,-146.121,-652.398,H274-01
17,1,9,ECOW,PMLU,JMCC,RN23,GAKQ,1709,0x00,640.243,-181.83,-514.997,H232-10
17,1,10,ECOV,PNCU,JMCB,RN22,GAKQ,1696,0x00,639.536,-153.533,-523.363,H232-09
17,1,11,ECOU,PMDU,JMCA,RN21,GAKQ,1702,0x00,638.829,-125.213,-531.693,H232-08
17,1,12,EOAM,POXR,JMBZ,RN20,GCFQ,1695,0x00,562.875,-155.987,-602.006,H089-07
17,1,13,EOAL,POBO,JMBY,RN19,GCFQ,1693,0x00,542.451,-149.363,-622.277,H089-06
17,1,14,EOAK,PNYL,JMBX,RN18,GCFQ,1698,0x00,565.159,-183.631,-591.878,H089-05
17,1,15,EOAJ,POBR,JMBW,RN17,GCFQ,1676,0x00,544.767,-176.997,-612.16,H089-04
17,1,16,EOAI,PODO,JMAP,RN16,GCFQ,1702,0x00,524.342,-170.374,-632.431,H089-03
17,1,17,EOAH,PNRP,JMAO,RN15,GCFQ,1706,0x00,547.075,-204.634,-602.008,H089-02
17,1,18,EOAG,PNXV,JMAN,RN14,GCFQ,1670,0x00,526.651,-198.011,-622.279,H089-01
17,1,19,ECBJ,PNUI,JMAM,RN13,GAIL,1705,0x00,573.204,-296.696,-540.018,H206-10
17,1,20,ECBI,POAT,JMAL,RN12,GAIL,1701,0x00,590.422,-274.2,-531.689,H206-09
17,1,21,ECBH,PMBC,JMAK,RN11,GAIL,1707,0x00,607.64,-251.704,-523.36,H206-08
17,1,22,ECBG,POCY,JMAJ,RN10,GAIK,1698,0x00,624.841,-229.198,-515.016,H206-07
17,1,23,ECBF,PLBG,JMAI,RN09,GAIK,1692,0x00,571.279,-270.717,-553.902,H206-06
17,1,24,ECBE,PNVN,JLMT,RN08,GAIK,1672,0x00,588.497,-248.22,-545.573,H206-05
17,1,25,ECBD,POGN,JLMS,RN07,GAIK,1669,0x00,605.716,-225.724,-537.244,H206-04
17,1,26,ECBC,PNKM,JLMR,RN06,GAIK,1686,0x00,569.387,-244.726,-567.797,H206-03
17,1,27,ECBB,PNSY,JLMQ,RN05,GAIK,1701,0x00,586.605,-222.23,-559.468,H206-02
17,1,28,ECBA,PNRW,JLMP,RN04,GAIK,1701,0x00,567.462,-218.747,-581.681,H206-01
17,1,29,EBXR,PNTB,JLMO,RN03,GAHV,1686,0x00,431.932,-161.981,-704.702,H198-14
17,1,30,EBXQ,PNYO,JLMN,RN02,GAHV,1701,0x00,434.666,-189.469,-694.214,H198-13
17,1,31,EBXP,PKZU,JLMM,RN01,GAHV,1702,0x00,437.387,-216.945,-683.766,H198-12
17,2,0,EBXO,PONY,JLPF,RM32,GAHV,1711,0x00,440.115,-244.41,-673.285,H198-11
17,2,1,EBXN,PKYU,JLPE,RM31,GAHV,1680,0x00,442.863,-271.901,-662.819,H198-10
17,2,2,EBXM,POKY,JLPD,RM30,GAHV,1684,0x00,454.73,-168.96,-687.254,H198-09
17,2,3,EBXL,PNZA,JLPC,RM29,GAHV,1693,0x00,457.458,-196.425,-676.774,H198-08
17,2,4,EBXK,PKNX,JLPB,RM28,GAHU,1687,0x00,460.178,-223.901,-666.326,H198-07
17,2,5,EBXJ,PODP,JLPA,RM27,GAHU,1688,0x00,462.92,-251.369,-655.866,H198-06
17,2,6,EBXI,PNWZ,JLOZ,RM26,GAHU,1691,0x00,477.521,-175.916,-669.814,H198-05
17,2,7,EBXH,PKZL,JLOY,RM25,GAHU,1699,0x00,480.263,-203.384,-659.355,H198-04
17,2,8,EBXG,PKLT,JLOX,RM24,GAHU,1680,0x00,482.983,-230.86,-648.907,H198-03
17,2,9,EBXF,PNRX,JLOW,RM23,GAHU,1704,0x00,500.326,-182.875,-652.395,H198-02
17,2,10,EBXE,PKLY,JLOV,RM22,GAHU,1690,0x00,503.046,-210.352,-641.947,H198-01
17,2,11,EBXD,PKRA,JLOU,RM21,GAHT,1679,0x00,311.335,-229.172,-748.291,H197-14
17,2,12,EBXC,PKCW,JLOT,RM20,GAHT,1669,0x00,332.772,-209.545,-743.04,H197-13
17,2,13,EBXB,PLUW,JLOS,RM19,GAHT,1675,0x00,354.2,-189.929,-737.823,H197-12
17,2,14,EBXA,PKUB,JLOR,RM18,GAHT,1707,0x00,375.631,-170.279,-732.579,H197-11
17,2,15,EBWZ,PLNN,JLOQ,RM17,GAHT,1691,0x00,397.08,-150.655,-727.35,H197-10
17,2,16,EBWY,PLPW,JLPN,RM16,GAHT,1677,0x00,307.95,-201.037,-756.57,H197-09
17,2,17,EBWX,PLLD,JLPM,RM15,GAHT,1689,0x00,329.36,-181.395,-751.338,H197-08
17,2,18,EBWW,PLGE,JLPL,RM14,GAHS,1670,0x00,350.81,-161.771,-746.109,H197-07
17,2,19,EBWV,PKGI,JLPK,RM13,GAHS,1696,0x00,372.225,-142.153,-740.87,H197-06
17,2,20,EBWU,PKRM,JLPJ,RM12,GAHS,1692,0x00,304.539,-172.887,-764.868,H197-05
17,2,21,EBWT,PLHW,JLPI,RM11,GAHS,1711,0x00,325.975,-153.26,-759.617,H197-04
17,2,22,EBWS,PLIN,JLPH,RM10,GAHS,1711,0x00,347.391,-133.642,-754.378,H197-03
17,2,23,EBWR,PKVE,JLPG,RM09,GAHS,1682,0x00,301.133,-144.761,-773.158,H197-02
17,2,24,EBWQ,PLYG,JLTF,RM08,GAHS,1710,0x00,322.57,-125.134,-767.907,H197-01
17,2,25,EBZD,PJBY,JLTE,RM07,GAIB,1675,0x00,462.21,-298.546,-637.667,H201-14
17,2,26,EBZC,PINO,JLTD,RM06,GAIB,1692,0x00,483.103,-303.594,-617.41,H201-13
17,2,27,EBZB,PPFM,JLTC,RM05,GAIB,1709,0x00,504.003,-308.64,-597.189,H201-12
17,2,28,EBZA,PIIV,JLTB,RM04,GAIB,1696,0x00,524.91,-313.668,-576.928,H201-11
17,2,29,EBYZ,PHXZ,JLTA,RM03,GAIB,1698,0x00,545.821,-318.725,-556.687,H201-10
17,2,30,EBYY,PGQZ,JLSZ,RM02,GAIB,1689,0x00,481.894,-277.517,-631.196,H201-09
17,2,31,EBYX,PPCC,JLSY,RM01,GAIB,1681,0x00,502.791,-282.532,-610.954,H201-08
17,3,0,EBYW,,JLPV,RL32,GAIA,0,0x00,523.702,-287.59,-590.713,H201-07
17,3,1,EBYV,,JLPU,RL31,GAIA,0,0x00,544.584,-292.626,-570.477,H201-06
17,3,2,EBYU,PPAI,JLPT,RL30,GAIA,1709,0x00,501.583,-256.455,-624.74,H201-05
17,3,3,EBYT,,JLPS,RL29,GAIA,0,0x00,522.475,-261.503,-604.483,H201-04
17,3,4,EBYS,,JLPR,RL28,GAIA,0,0x00,543.358,-266.539,-584.246,H201-03
17,3,5,EBYR,PPAZ,JLPQ,RL27,GAIA,1693,0x00,521.256,-235.414,-618.288,H201-02
17,3,6,EBYQ,PPDI,JLPP,RL26,GAIA,1710,0x00,542.149,-240.462,-598.031,H201-01
